user	dep
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator	Poincare.RiemannAdapter.RiemannianCurvatureData
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator	Poincare.RiemannAdapter.RiemannianCurvatureData.curvatureAt
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator	Poincare.RiemannAdapter.RiemannianCurvatureData.first_bianchi
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator	Poincare.RiemannAdapter.RiemannianCurvatureData.first_pair_skew
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator_apply	Poincare.CurvatureAlgebra.CurvatureOperator.instCoeFunForallForallForall._proof_1
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator_apply	Poincare.CurvatureAlgebra.CurvatureOperator.instCoeFunForallForallForall._proof_2
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator_apply	Poincare.CurvatureAlgebra.CurvatureOperator.toTrilinear
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator_apply	Poincare.RiemannAdapter.PointwiseCurvature._proof_1
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator_apply	Poincare.RiemannAdapter.PointwiseCurvature._proof_2
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator_apply	Poincare.RiemannAdapter.RiemannianCurvatureData
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator_apply	Poincare.RiemannAdapter.RiemannianCurvatureData.curvatureAt
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator_apply	Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator_ofCurvatureOperators	Poincare.CurvatureAlgebra.CurvatureOperator
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator_ofCurvatureOperators	Poincare.CurvatureAlgebra.CurvatureOperator.ext
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator_ofCurvatureOperators	Poincare.CurvatureAlgebra.CurvatureOperator.toTrilinear
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator_ofCurvatureOperators	Poincare.RiemannAdapter.RiemannianCurvatureData.ofCurvatureOperators
Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator_ofCurvatureOperators	Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator
Poincare.RiemannAdapter.RiemannianCurvatureData.zero	Poincare.RiemannAdapter.PointwiseCurvature
Poincare.RiemannAdapter.RiemannianCurvatureData.zero	Poincare.RiemannAdapter.PointwiseCurvature._proof_1
Poincare.RiemannAdapter.RiemannianCurvatureData.zero	Poincare.RiemannAdapter.PointwiseCurvature._proof_2
Poincare.RiemannAdapter.RiemannianCurvatureData.zero	Poincare.RiemannAdapter.RiemannianCurvatureData
Poincare.RiemannAdapter.RiemannianCurvatureData.zero	Poincare.RiemannAdapter.RiemannianCurvatureData.mk
Poincare.RiemannAdapter.RiemannianCurvatureData.zero	Poincare.RiemannAdapter.RiemannianCurvatureData.ofCurvature._proof_1
Poincare.RiemannAdapter.RiemannianCurvatureData.zero	Poincare.RiemannAdapter.RiemannianCurvatureData.ofCurvature._proof_2
Poincare.RiemannAdapter.RiemannianCurvatureData.zero	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_1
Poincare.RiemannAdapter.RiemannianCurvatureData.zero	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_2
Poincare.RiemannAdapter.RiemannianCurvatureData.zero	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_3
Poincare.RiemannAdapter.RiemannianCurvatureData.zero	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_4
Poincare.RiemannAdapter.RiemannianCurvatureData.zero	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_5
Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_3	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_1
Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_4	Poincare.RiemannAdapter.PointwiseCurvature
Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_4	Poincare.RiemannAdapter.PointwiseCurvature._proof_1
Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_4	Poincare.RiemannAdapter.PointwiseCurvature._proof_2
Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_4	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_1
Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_4	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_2
Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_4	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_3
Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_5	Poincare.RiemannAdapter.PointwiseCurvature
Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_5	Poincare.RiemannAdapter.PointwiseCurvature._proof_1
Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_5	Poincare.RiemannAdapter.PointwiseCurvature._proof_2
Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_5	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_1
Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_5	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_2
Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_5	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_3
Poincare.RiemannAdapter.RiemannianCurvatureData.zero.eq_1	Poincare.RiemannAdapter.PointwiseCurvature
Poincare.RiemannAdapter.RiemannianCurvatureData.zero.eq_1	Poincare.RiemannAdapter.PointwiseCurvature._proof_1
Poincare.RiemannAdapter.RiemannianCurvatureData.zero.eq_1	Poincare.RiemannAdapter.PointwiseCurvature._proof_2
Poincare.RiemannAdapter.RiemannianCurvatureData.zero.eq_1	Poincare.RiemannAdapter.RiemannianCurvatureData
Poincare.RiemannAdapter.RiemannianCurvatureData.zero.eq_1	Poincare.RiemannAdapter.RiemannianCurvatureData.mk
Poincare.RiemannAdapter.RiemannianCurvatureData.zero.eq_1	Poincare.RiemannAdapter.RiemannianCurvatureData.ofCurvature._proof_1
Poincare.RiemannAdapter.RiemannianCurvatureData.zero.eq_1	Poincare.RiemannAdapter.RiemannianCurvatureData.ofCurvature._proof_2
Poincare.RiemannAdapter.RiemannianCurvatureData.zero.eq_1	Poincare.RiemannAdapter.RiemannianCurvatureData.zero
Poincare.RiemannAdapter.RiemannianCurvatureData.zero.eq_1	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_1
Poincare.RiemannAdapter.RiemannianCurvatureData.zero.eq_1	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_2
Poincare.RiemannAdapter.RiemannianCurvatureData.zero.eq_1	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_3
Poincare.RiemannAdapter.RiemannianCurvatureData.zero.eq_1	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_4
Poincare.RiemannAdapter.RiemannianCurvatureData.zero.eq_1	Poincare.RiemannAdapter.RiemannianCurvatureData.zero._proof_5
Poincare.RiemannAdapter.RiemannianCurvatureData.zero_curvatureForm	Poincare.RiemannAdapter.RiemannianCurvatureData.curvatureForm
Poincare.RiemannAdapter.RiemannianCurvatureData.zero_curvatureForm	Poincare.RiemannAdapter.RiemannianCurvatureData.zero
Poincare.RiemannAdapter.RiemannianCurvatureData.zero_toCurvatureOperator	Poincare.CurvatureAlgebra.CurvatureOperator
Poincare.RiemannAdapter.RiemannianCurvatureData.zero_toCurvatureOperator	Poincare.CurvatureAlgebra.CurvatureOperator.ext
Poincare.RiemannAdapter.RiemannianCurvatureData.zero_toCurvatureOperator	Poincare.CurvatureAlgebra.CurvatureOperator.toTrilinear
Poincare.RiemannAdapter.RiemannianCurvatureData.zero_toCurvatureOperator	Poincare.CurvatureAlgebra.CurvatureOperator.zero
Poincare.RiemannAdapter.RiemannianCurvatureData.zero_toCurvatureOperator	Poincare.RiemannAdapter.RiemannianCurvatureData.toCurvatureOperator
Poincare.RiemannAdapter.RiemannianCurvatureData.zero_toCurvatureOperator	Poincare.RiemannAdapter.RiemannianCurvatureData.zero
Poincare.Stage6.poincareConjectureTopologicalThree_iff_conclusion	Poincare.Stage6.poincareConjectureTopologicalThree
Poincare.Stage6.sphereThreePiOneTrivial.eq_1	Poincare.Stage6.sphereThreePiOneTrivial
Poincare.Stage6.sphereThreePiOneTrivial_iff_forall_subsingleton_pi1	Poincare.Stage6.sphereThreePiOneTrivial
Poincare.Stage6.sphereThreePiOneTrivial_iff_simplyConnected	Poincare.Stage6.forall_subsingleton_pi1_iff_forall_subsingleton_fundamentalGroup
Poincare.Stage6.sphereThreePiOneTrivial_iff_simplyConnected	Poincare.Stage6.pathConnectedSpace_sphereThree
Poincare.Stage6.sphereThreePiOneTrivial_iff_simplyConnected	Poincare.Stage6.simplyConnectedSpace_iff_pathConnectedSpace_and_subsingleton_fundamentalGroup
Poincare.Stage6.sphereThreePiOneTrivial_iff_simplyConnected	Poincare.Stage6.sphereThreePiOneTrivial
Poincare.Stage6.sphereThreePiOneTrivial_iff_simplyConnected	Poincare.Stage6.sphereThreePiOneTrivial.eq_1
Poincare.Stage6.sphereThreePiOneTrivial_iff_simplyConnected	Poincare.Stage6.sphereThreeSimplyConnected
Poincare.Stage6.sphereThreePiOneTrivial_iff_simplyConnected	Poincare.Stage6.sphereThreeSimplyConnected.eq_1
Poincare.Stage6.sphereThreePiOneTrivial_iff_subsingleton_pi1_at	Poincare.Stage6.sphereThreePiOneTrivial
Poincare.Stage6.sphereThreePiOneTrivial_iff_subsingleton_pi1_at	Poincare.Stage6.sphereThreePiOneTrivial_iff_simplyConnected
Poincare.Stage6.sphereThreePiOneTrivial_iff_subsingleton_pi1_at	Poincare.Stage6.sphereThreeSimplyConnected
Poincare.Stage6.sphereThreePiOneTrivial_iff_subsingleton_pi1_at	Poincare.Stage6.sphereThreeSimplyConnected_iff_subsingleton_fundamentalGroup_at
Poincare.Stage6.sphereThreeSimplyConnected.eq_1	Poincare.Stage6.sphereThreeSimplyConnected
Poincare.Stage6.sphereThreeSimplyConnected_iff_loops_nullhomotopic	Poincare.Stage6.pathConnectedSpace_sphereThree
Poincare.Stage6.sphereThreeSimplyConnected_iff_loops_nullhomotopic	Poincare.Stage6.sphereThreeSimplyConnected
Poincare.Stage6.sphereThreeSimplyConnected_iff_loops_nullhomotopic	Poincare.Stage6.sphereThreeSimplyConnected.eq_1
Poincare.Stage6.sphereThreeSimplyConnected_iff_paths_homotopic	Poincare.Stage6.pathConnectedSpace_sphereThree
Poincare.Stage6.sphereThreeSimplyConnected_iff_paths_homotopic	Poincare.Stage6.sphereThreeSimplyConnected
Poincare.Stage6.sphereThreeSimplyConnected_iff_paths_homotopic	Poincare.Stage6.sphereThreeSimplyConnected.eq_1
Poincare.Stage6.sphereThreeSimplyConnected_iff_simplyConnectedSpace	Poincare.Stage6.sphereThreeSimplyConnected
Poincare.Stage6.sphereThreeSimplyConnected_iff_subsingleton_fundamentalGroup	Poincare.Stage6.pathConnectedSpace_sphereThree
Poincare.Stage6.sphereThreeSimplyConnected_iff_subsingleton_fundamentalGroup	Poincare.Stage6.simplyConnectedSpace_iff_pathConnectedSpace_and_subsingleton_fundamentalGroup
Poincare.Stage6.sphereThreeSimplyConnected_iff_subsingleton_fundamentalGroup	Poincare.Stage6.sphereThreeSimplyConnected
Poincare.Stage6.sphereThreeSimplyConnected_iff_subsingleton_fundamentalGroup	Poincare.Stage6.sphereThreeSimplyConnected.eq_1
Poincare.Stage6.sphereThreeSimplyConnected_iff_subsingleton_fundamentalGroup_at	Poincare.Stage6.pathConnectedSpace_sphereThree
Poincare.Stage6.sphereThreeSimplyConnected_iff_subsingleton_fundamentalGroup_at	Poincare.Stage6.sphereThreeSimplyConnected
Poincare.Stage6.sphereThreeSimplyConnected_iff_subsingleton_fundamentalGroup_at	Poincare.Stage6.sphereThreeSimplyConnected_iff_subsingleton_fundamentalGroup
Poincare.Stage6.unitSphereThree_smoothManifold	Poincare.Stage6.unitSphere_smoothManifold
Probe.CurvatureTensor._sizeOf_1	Probe.CurvatureTensor
Probe.CurvatureTensor._sizeOf_1	Probe.CurvatureTensor.rec
Probe.CurvatureTensor._sizeOf_inst	Probe.CurvatureTensor
Probe.CurvatureTensor._sizeOf_inst	Probe.CurvatureTensor._sizeOf_1
Probe.CurvatureTensor.antisymm	Probe.CurvatureTensor
Probe.CurvatureTensor.antisymm	Probe.CurvatureTensor.toFun
Probe.CurvatureTensor.bianchi	Probe.CurvatureTensor
Probe.CurvatureTensor.bianchi	Probe.CurvatureTensor.toFun
Probe.CurvatureTensor.bianchi_toy	Probe.CurvatureTensor
Probe.CurvatureTensor.bianchi_toy	Probe.CurvatureTensor.bianchi
Probe.CurvatureTensor.bianchi_toy	Probe.CurvatureTensor.toFun
Probe.CurvatureTensor.casesOn	Probe.CurvatureTensor
Probe.CurvatureTensor.casesOn	Probe.CurvatureTensor.mk
Probe.CurvatureTensor.casesOn	Probe.CurvatureTensor.rec
Probe.CurvatureTensor.ctorIdx	Probe.CurvatureTensor
Probe.CurvatureTensor.endo	Probe.CurvatureTensor
Probe.CurvatureTensor.endo	Probe.CurvatureTensor.endo._proof_1
Probe.CurvatureTensor.endo	Probe.CurvatureTensor.endo._proof_2
Probe.CurvatureTensor.endo	Probe.CurvatureTensor.toFun
Probe.CurvatureTensor.endo	Probe.CurvatureTensor.zero._proof_1
Probe.CurvatureTensor.endo	Probe.CurvatureTensor.zero._proof_2
Probe.CurvatureTensor.endo	Probe.CurvatureTensor.zero._proof_3
Probe.CurvatureTensor.endo	Probe.CurvatureTensor.zero._proof_4
Probe.CurvatureTensor.endo	Probe.CurvatureTensor.zero._proof_5
Probe.CurvatureTensor.endo	Probe.CurvatureTensor.zero._proof_6
Probe.CurvatureTensor.endo	Probe.CurvatureTensor.zero._proof_7
Probe.CurvatureTensor.endo	Probe.CurvatureTensor.zero._proof_8
Probe.CurvatureTensor.endo._proof_1	Probe.CurvatureTensor
Probe.CurvatureTensor.endo._proof_1	Probe.CurvatureTensor.toFun
Probe.CurvatureTensor.endo._proof_1	Probe.CurvatureTensor.zero._proof_1
Probe.CurvatureTensor.endo._proof_1	Probe.CurvatureTensor.zero._proof_2
Probe.CurvatureTensor.endo._proof_1	Probe.CurvatureTensor.zero._proof_3
Probe.CurvatureTensor.endo._proof_1	Probe.CurvatureTensor.zero._proof_4
Probe.CurvatureTensor.endo._proof_1	Probe.CurvatureTensor.zero._proof_5
Probe.CurvatureTensor.endo._proof_1	Probe.CurvatureTensor.zero._proof_6
Probe.CurvatureTensor.endo._proof_1	Probe.CurvatureTensor.zero._proof_7
Probe.CurvatureTensor.endo._proof_1	Probe.CurvatureTensor.zero._proof_8
Probe.CurvatureTensor.endo._proof_2	Probe.CurvatureTensor
Probe.CurvatureTensor.endo._proof_2	Probe.CurvatureTensor.toFun
Probe.CurvatureTensor.endo._proof_2	Probe.CurvatureTensor.zero._proof_1
Probe.CurvatureTensor.endo._proof_2	Probe.CurvatureTensor.zero._proof_2
Probe.CurvatureTensor.endo._proof_2	Probe.CurvatureTensor.zero._proof_3
Probe.CurvatureTensor.endo._proof_2	Probe.CurvatureTensor.zero._proof_4
Probe.CurvatureTensor.endo._proof_2	Probe.CurvatureTensor.zero._proof_5
Probe.CurvatureTensor.endo._proof_2	Probe.CurvatureTensor.zero._proof_6
Probe.CurvatureTensor.endo._proof_2	Probe.CurvatureTensor.zero._proof_7
Probe.CurvatureTensor.endo._proof_2	Probe.CurvatureTensor.zero._proof_8
Probe.CurvatureTensor.endo.eq_1	Probe.CurvatureTensor
Probe.CurvatureTensor.endo.eq_1	Probe.CurvatureTensor.endo
Probe.CurvatureTensor.endo.eq_1	Probe.CurvatureTensor.endo._proof_1
Probe.CurvatureTensor.endo.eq_1	Probe.CurvatureTensor.endo._proof_2
Probe.CurvatureTensor.endo.eq_1	Probe.CurvatureTensor.toFun
Probe.CurvatureTensor.endo.eq_1	Probe.CurvatureTensor.zero._proof_1
Probe.CurvatureTensor.endo.eq_1	Probe.CurvatureTensor.zero._proof_2
Probe.CurvatureTensor.endo.eq_1	Probe.CurvatureTensor.zero._proof_3
Probe.CurvatureTensor.endo.eq_1	Probe.CurvatureTensor.zero._proof_4
Probe.CurvatureTensor.endo.eq_1	Probe.CurvatureTensor.zero._proof_5
Probe.CurvatureTensor.endo.eq_1	Probe.CurvatureTensor.zero._proof_6
Probe.CurvatureTensor.endo.eq_1	Probe.CurvatureTensor.zero._proof_7
Probe.CurvatureTensor.endo.eq_1	Probe.CurvatureTensor.zero._proof_8
Probe.CurvatureTensor.mk	Probe.CurvatureTensor
Probe.CurvatureTensor.mk._flat_ctor	Probe.CurvatureTensor
Probe.CurvatureTensor.mk._flat_ctor	Probe.CurvatureTensor.mk
Probe.CurvatureTensor.mk.congr_simp	Probe.CurvatureTensor
Probe.CurvatureTensor.mk.congr_simp	Probe.CurvatureTensor.mk
Probe.CurvatureTensor.mk.inj	Probe.CurvatureTensor
Probe.CurvatureTensor.mk.inj	Probe.CurvatureTensor.mk
Probe.CurvatureTensor.mk.inj	Probe.CurvatureTensor.mk.noConfusion
Probe.CurvatureTensor.mk.injEq	Probe.CurvatureTensor
Probe.CurvatureTensor.mk.injEq	Probe.CurvatureTensor.mk
Probe.CurvatureTensor.mk.injEq	Probe.CurvatureTensor.mk.inj
Probe.CurvatureTensor.mk.noConfusion	Probe.CurvatureTensor
Probe.CurvatureTensor.mk.noConfusion	Probe.CurvatureTensor.mk
Probe.CurvatureTensor.mk.noConfusion	Probe.CurvatureTensor.noConfusion
Probe.CurvatureTensor.mk.sizeOf_spec	Probe.CurvatureTensor
Probe.CurvatureTensor.mk.sizeOf_spec	Probe.CurvatureTensor._sizeOf_inst
Probe.CurvatureTensor.mk.sizeOf_spec	Probe.CurvatureTensor.mk
Probe.CurvatureTensor.noConfusion	Probe.CurvatureTensor
Probe.CurvatureTensor.noConfusion	Probe.CurvatureTensor.casesOn
Probe.CurvatureTensor.noConfusion	Probe.CurvatureTensor.noConfusionType
Probe.CurvatureTensor.noConfusionType	Probe.CurvatureTensor
Probe.CurvatureTensor.noConfusionType	Probe.CurvatureTensor.casesOn
Probe.CurvatureTensor.rec	Probe.CurvatureTensor
Probe.CurvatureTensor.rec	Probe.CurvatureTensor.mk
Probe.CurvatureTensor.recOn	Probe.CurvatureTensor
Probe.CurvatureTensor.recOn	Probe.CurvatureTensor.mk
Probe.CurvatureTensor.recOn	Probe.CurvatureTensor.rec
Probe.CurvatureTensor.ricci	Probe.CurvatureTensor
Probe.CurvatureTensor.ricci	Probe.CurvatureTensor.endo
Probe.CurvatureTensor.ricci	Probe.CurvatureTensor.ricci._proof_1
Probe.CurvatureTensor.ricci.eq_1	Probe.CurvatureTensor
Probe.CurvatureTensor.ricci.eq_1	Probe.CurvatureTensor.endo
Probe.CurvatureTensor.ricci.eq_1	Probe.CurvatureTensor.ricci
Probe.CurvatureTensor.ricci.eq_1	Probe.CurvatureTensor.ricci._proof_1
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor.endo
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor.endo._proof_1
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor.endo._proof_2
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor.ricci
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor.ricci._proof_1
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor.toFun
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor.zero._proof_1
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor.zero._proof_2
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor.zero._proof_3
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor.zero._proof_4
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor.zero._proof_5
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor.zero._proof_6
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor.zero._proof_7
Probe.CurvatureTensor.ricci_add_toy	Probe.CurvatureTensor.zero._proof_8
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.endo
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.endo._proof_1
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.endo._proof_2
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.ricci
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.ricci._proof_1
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.toFun
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.zero
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.zero._proof_1
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.zero._proof_2
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.zero._proof_3
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.zero._proof_4
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.zero._proof_5
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.zero._proof_6
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.zero._proof_7
Probe.CurvatureTensor.ricci_zero_toy	Probe.CurvatureTensor.zero._proof_8
Probe.CurvatureTensor.self_eq_zero	Probe.CurvatureTensor
Probe.CurvatureTensor.self_eq_zero	Probe.CurvatureTensor.antisymm
Probe.CurvatureTensor.self_eq_zero	Probe.CurvatureTensor.toFun
Probe.CurvatureTensor.toCurvatureOperator	Poincare.CurvatureAlgebra.CurvatureOperator
Probe.CurvatureTensor.toCurvatureOperator	Poincare.CurvatureAlgebra.CurvatureOperator.mk
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.antisymm
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.bianchi
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_1
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_10
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_11
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_12
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_15
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_18
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_2
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_27
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_3
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_36
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_4
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_5
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_6
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_7
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_8
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toCurvatureOperator._proof_9
Probe.CurvatureTensor.toCurvatureOperator	Probe.CurvatureTensor.toFun
Probe.CurvatureTensor.toCurvatureOperator._proof_10	Probe.CurvatureTensor.toCurvatureOperator._proof_3
Probe.CurvatureTensor.toCurvatureOperator._proof_10	Probe.CurvatureTensor.toCurvatureOperator._proof_5
Probe.CurvatureTensor.toCurvatureOperator._proof_10	Probe.CurvatureTensor.toCurvatureOperator._proof_6
Probe.CurvatureTensor.toCurvatureOperator._proof_11	Probe.CurvatureTensor
Probe.CurvatureTensor.toCurvatureOperator._proof_11	Probe.CurvatureTensor.toCurvatureOperator._proof_10
Probe.CurvatureTensor.toCurvatureOperator._proof_11	Probe.CurvatureTensor.toCurvatureOperator._proof_3
Probe.CurvatureTensor.toCurvatureOperator._proof_11	Probe.CurvatureTensor.toCurvatureOperator._proof_4
Probe.CurvatureTensor.toCurvatureOperator._proof_11	Probe.CurvatureTensor.toCurvatureOperator._proof_5
Probe.CurvatureTensor.toCurvatureOperator._proof_11	Probe.CurvatureTensor.toCurvatureOperator._proof_6
Probe.CurvatureTensor.toCurvatureOperator._proof_11	Probe.CurvatureTensor.toCurvatureOperator._proof_7
Probe.CurvatureTensor.toCurvatureOperator._proof_11	Probe.CurvatureTensor.toCurvatureOperator._proof_8
Probe.CurvatureTensor.toCurvatureOperator._proof_11	Probe.CurvatureTensor.toCurvatureOperator._proof_9
Probe.CurvatureTensor.toCurvatureOperator._proof_11	Probe.CurvatureTensor.toFun
Probe.CurvatureTensor.toCurvatureOperator._proof_12	Probe.CurvatureTensor
Probe.CurvatureTensor.toCurvatureOperator._proof_12	Probe.CurvatureTensor.toCurvatureOperator._proof_10
Probe.CurvatureTensor.toCurvatureOperator._proof_12	Probe.CurvatureTensor.toCurvatureOperator._proof_3
Probe.CurvatureTensor.toCurvatureOperator._proof_12	Probe.CurvatureTensor.toCurvatureOperator._proof_4
Probe.CurvatureTensor.toCurvatureOperator._proof_12	Probe.CurvatureTensor.toCurvatureOperator._proof_5
Probe.CurvatureTensor.toCurvatureOperator._proof_12	Probe.CurvatureTensor.toCurvatureOperator._proof_6
Probe.CurvatureTensor.toCurvatureOperator._proof_12	Probe.CurvatureTensor.toCurvatureOperator._proof_7
Probe.CurvatureTensor.toCurvatureOperator._proof_12	Probe.CurvatureTensor.toCurvatureOperator._proof_8
Probe.CurvatureTensor.toCurvatureOperator._proof_12	Probe.CurvatureTensor.toCurvatureOperator._proof_9
Probe.CurvatureTensor.toCurvatureOperator._proof_12	Probe.CurvatureTensor.toFun
Probe.CurvatureTensor.toCurvatureOperator._proof_13	Probe.CurvatureTensor
Probe.CurvatureTensor.toCurvatureOperator._proof_13	Probe.CurvatureTensor.toCurvatureOperator._proof_10
Probe.CurvatureTensor.toCurvatureOperator._proof_13	Probe.CurvatureTensor.toCurvatureOperator._proof_3
Probe.CurvatureTensor.toCurvatureOperator._proof_13	Probe.CurvatureTensor.toCurvatureOperator._proof_4
Probe.CurvatureTensor.toCurvatureOperator._proof_13	Probe.CurvatureTensor.toCurvatureOperator._proof_5
Probe.CurvatureTensor.toCurvatureOperator._proof_13	Probe.CurvatureTensor.toCurvatureOperator._proof_6
Probe.CurvatureTensor.toCurvatureOperator._proof_13	Probe.CurvatureTensor.toCurvatureOperator._proof_7
Probe.CurvatureTensor.toCurvatureOperator._proof_13	Probe.CurvatureTensor.toCurvatureOperator._proof_8
Probe.CurvatureTensor.toCurvatureOperator._proof_13	Probe.CurvatureTensor.toCurvatureOperator._proof_9
Probe.CurvatureTensor.toCurvatureOperator._proof_13	Probe.CurvatureTensor.toFun
