L2SUM	partition	G2
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.GradientCertificate
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.GradientCertificate.laplacianGradNormSq
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.hessNormSq
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.BochnerCertificate.dim
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.GradientCertificate.B
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.BochnerCertificate.hess
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.BochnerCertificate.ricciContraction
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.GradientCertificate
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.BochnerCertificate.oneFormLaplacian
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.GradientCertificate.B
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.BochnerCertificate.roughLaplacian
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.BochnerCertificate.ricciContraction
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.BochnerCertificate.bochner
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.hessNormSq
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.BochnerCertificate.dim
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.BochnerCertificate.hess
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.gradLaplacianDot
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.BochnerCertificate.grad
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.GradientCertificate.gradLap
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.GradientCertificate.rough_decomposition
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.GradientCertificate.laplacianGradNormSq
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.GradientCertificate.product_rule
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero	Poincare.D7.Bochner.GradientCertificate.harmonic
L2DEP	Poincare.D7.Kappa.unitKappaCertificate_half._proof_2	Poincare.D7.Kappa.unitKappaCertificate_half._proof_1
L2DEP	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate	Poincare.D7.ConjugateHeat.ConjugateHeatData
L2DEP	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate	Poincare.D7.ConjugateHeat.Jet
L2DEP	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate	Poincare.D7.ConjugateHeat.ConjugateHeatIBPCertificate
L2DEP	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate	Poincare.D7.ConjugateHeat.ConjugateHeatData
L2DEP	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate	Poincare.D7.ConjugateHeat.Jet
L2DEP	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate	Poincare.D7.ConjugateHeat.ConjugateHeatIBPCertificate.mk
L2DEP	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate._proof_1
L2DEP	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate	Poincare.D7.ConjugateHeat.MetricFlowInterface.pairing
L2DEP	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate	Poincare.D7.ConjugateHeat.ConjugateHeatData.toMetricFlowInterface
L2DEP	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate	Poincare.D7.ConjugateHeat.ConjugateHeatData.forwardHeat
L2DEP	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate	Poincare.D7.ConjugateHeat.ConjugateHeatData.backwardHeat
L2DEP	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate	Poincare.D7.ConjugateHeat.MetricFlowInterface.volumeVariation
L2DEP	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate	Poincare.D7.ConjugateHeat.MetricFlowInterface.boundaryForm
L2DEP	Poincare.D7.ConjugateHeat.conjugateHeatIBPCertificate	Poincare.D7.ConjugateHeat.ConjugateHeatData.formal_adjoint
L2DEP	Poincare.D7.Monotonicity.PerelmanFAnalyticHypotheses.ctorIdx	Poincare.D7.Monotonicity.PerelmanFAnalyticHypotheses
L2DEP	Poincare.D7.Monotonicity.PerelmanFAnalyticHypotheses.ctorIdx	Poincare.D7.Monotonicity.PerelmanFAnalyticHypotheses
